date,station_id,station_name,region_name,province_name,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ff_avg,temp_range,rain_3d,rain_7d,rain_change_1d,wind_change_1d,ddd_x_sin,ddd_x_cos,day_of_year_sin,day_of_year_cos,station_96855,missing_RR,missing_ff_x,missing_ff_avg,missing_RH_avg,anomaly_score,status
2018-06-10,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,30.6,25.8,83.0,0.0,8.1,4.0,2.0,7.600000000000001,0.0,0.0,0.0,2.0,-0.984807753012208,-0.1736481776669303,0.3634816124829063,-0.9316013725767188,0,0,0,0,0,0.6403208,NORMAL
2018-06-11,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,32.2,27.2,78.0,0.0,6.8,2.0,1.0,9.200000000000005,0.0,0.0,0.0,-2.0,1.2246467991473532e-16,-1.0,0.3474028211842774,-0.9377159910299092,0,0,0,0,0,0.64191866,NORMAL
2018-06-12,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,31.35,25.4,88.0,0.0,6.4,2.0,1.0,7.350000000000001,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.3312212278016865,-0.9435531242349544,0,0,0,0,0,0.63250154,NORMAL
2018-06-13,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,30.5,26.1,82.0,2.4,1.3,3.0,2.0,7.5,2.4,2.4,2.4,1.0,-0.7660444431189779,-0.6427876096865395,0.3149416207289519,-0.9491110448902284,0,0,0,0,0,0.6078946,NORMAL
2018-06-14,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,31.8,26.0,77.0,0.0,2.8,3.0,2.0,9.8,2.4,2.4,-2.4,0.0,-0.984807753012208,-0.1736481776669303,0.2985688173637202,-0.9543881083175908,0,0,0,0,0,0.573351,NORMAL
2018-06-15,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,32.0,26.0,74.0,0.0,9.3,3.0,1.0,10.0,2.4,2.4,0.0,0.0,-0.7660444431189779,-0.6427876096865395,0.2821076626819194,-0.9593827529490744,0,0,0,0,0,0.5417812,NORMAL
2018-06-16,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,32.2,25.6,75.0,0.0,8.4,2.0,1.0,11.200000000000005,0.0,2.4,0.0,-1.0,-0.5000000000000004,0.8660254037844384,0.2655630278040559,-0.9640935007889756,0,0,0,0,0,0.5276762,NORMAL
2018-06-17,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,31.8,25.6,77.0,0.0,10.0,2.0,1.0,11.8,0.0,2.4,0.0,0.0,0.4999999999999999,0.8660254037844387,0.2489398085537665,-0.9685189578512204,0,0,0,0,0,0.5244282,NORMAL
2018-06-18,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,32.5,25.8,77.0,0.0,9.8,4.0,2.0,11.5,0.0,2.4,0.0,2.0,0.766044443118978,0.6427876096865394,0.2322429240090701,-0.9726578145718654,0,0,0,0,0,0.5499091,NORMAL
2018-06-19,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,31.0,25.9,81.0,0.0,9.9,3.0,1.0,9.0,0.0,2.4,0.0,-1.0,-1.0,-1.8369701987210294e-16,0.2154773150467301,-0.976508846196619,0,0,0,0,0,0.5551514,NORMAL
2018-06-20,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,32.3,26.0,82.0,0.0,6.5,4.0,1.0,9.299999999999995,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,0.1986479428801711,-0.9800709131432666,0,0,0,0,0,0.5646328,NORMAL
2018-06-21,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,30.8,25.8,88.0,18.0,4.6,2.0,1.0,7.800000000000001,18.0,18.0,18.0,-2.0,-1.0,-1.8369701987210294e-16,0.1817597875913753,-0.9833429613388902,0,0,0,0,0,0.5482777,NORMAL
2018-06-22,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,31.2,26.4,80.0,12.8,2.1,3.0,1.0,8.2,30.8,30.8,-5.199999999999999,1.0,-0.3420201433256686,-0.9396926207859084,0.1648178466571979,-0.9863240225317866,0,0,0,0,0,0.52434665,NORMAL
2018-06-23,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,31.4,26.3,80.0,0.0,4.0,2.0,1.0,9.4,30.8,30.8,-12.8,-1.0,-1.0,-1.8369701987210294e-16,0.1478271334705304,-0.9890132145779884,0,0,0,0,0,0.5452649,NORMAL
2018-06-24,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,31.4,26.0,83.0,0.0,7.0,3.0,1.0,8.399999999999999,12.8,30.8,0.0,1.0,-0.9396926207859084,-0.3420201433256685,0.1307926758567592,-0.9914097417023038,0,0,0,0,0,0.53942466,NORMAL
2018-06-25,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,32.0,26.0,83.0,1.3,7.2,3.0,1.0,9.0,1.3,32.1,1.3,0.0,-0.8660254037844384,-0.5000000000000004,0.1137195145859496,-0.9935128947338008,0,0,0,0,0,0.5369717,NORMAL
2018-06-26,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,28.6,25.3,87.0,9.4,3.8,2.0,1.0,5.600000000000001,10.7,41.5,8.1,-1.0,-0.6427876096865396,0.7660444431189778,0.0966127018812031,-0.9953220513156602,0,0,0,0,0,0.5577171,NORMAL
2018-06-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.6,25.1,83.0,0.0,0.4,3.0,1.0,8.600000000000001,10.7,41.5,-9.4,1.0,-1.0,-1.8369701987210294e-16,0.0794772999236209,-0.9968366760893436,0,0,0,0,0,0.5700251,NORMAL
2018-06-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.4,24.9,81.0,0.0,5.7,3.0,2.0,9.4,9.4,23.5,0.0,0.0,-1.0,-1.8369701987210294e-16,0.062318379354325,-0.998056320853012,0,0,0,0,0,0.5596954,NORMAL
2018-06-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.8,24.9,80.0,0.0,6.6,2.0,1.0,8.8,0.0,10.7,0.0,-1.0,1.2246467991473532e-16,-1.0,0.0451410177739719,-0.998980624694158,0,0,0,0,0,0.5479562,NORMAL
2018-06-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.1,24.7,80.0,0.0,4.4,2.0,1.0,8.100000000000001,0.0,10.7,0.0,0.0,-1.0,-1.8369701987210294e-16,0.0279502982402103,-0.999609314096404,0,1,0,0,0,0.5376654,NORMAL
2018-07-01,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,32.7,25.3,76.0,0.0,10.4,3.0,1.0,12.700000000000005,0.0,10.7,0.0,1.0,-0.1736481776669304,-0.984807753012208,0.0107513077635219,-0.9999422030204416,0,0,0,0,0,0.52680975,NORMAL
2018-07-02,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.8,25.0,80.0,0.0,9.3,3.0,1.0,8.8,0.0,9.4,0.0,0.0,-0.984807753012208,-0.1736481776669303,-0.0064508641981051,-0.9999791929590824,0,0,0,0,0,0.51871467,NORMAL
2018-07-03,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,29.4,24.3,81.0,0.0,5.0,5.0,2.0,9.4,0.0,0.0,0.0,2.0,-0.3420201433256686,-0.9396926207859084,-0.0236511272452315,-0.9997202729664084,0,0,0,0,0,0.5566313,NORMAL
2018-07-04,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,31.0,25.8,80.0,0.0,8.6,2.0,1.0,8.0,0.0,0.0,0.0,-3.0,0.4999999999999999,-0.8660254037844387,-0.0408443915432961,-0.9991655196610107,0,0,0,0,0,0.53739,NORMAL
2018-07-05,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,30.2,25.5,65.0,0.0,7.4,5.0,3.0,7.199999999999999,0.0,0.0,0.0,3.0,-0.1736481776669304,-0.984807753012208,-0.0580255693287803,-0.9983150972033183,0,0,0,0,0,0.5914084,NORMAL
2018-07-06,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,30.5,23.3,75.0,0.0,9.5,3.0,2.0,12.5,0.0,0.0,0.0,-2.0,-0.8660254037844384,-0.5000000000000004,-0.0751895764147585,-0.9971692572470178,0,0,0,0,0,0.60220164,NORMAL
2018-07-07,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.4,24.1,77.0,0.0,9.0,4.0,2.0,10.4,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.0923313336953912,-0.9957283388645872,0,0,0,0,0,0.6123868,NORMAL
2018-07-08,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.8,23.9,82.0,0.0,9.0,4.0,2.0,8.8,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.1094457686489155,-0.993992768446958,0,0,0,0,0,0.6222849,NORMAL
2018-07-09,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.5,25.7,77.0,0.0,9.0,3.0,2.0,8.5,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.1265278168386831,-0.9919630595773395,0,0,0,0,0,0.6259928,NORMAL
2018-07-10,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.1,24.8,75.0,0.0,8.4,3.0,2.0,9.1,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.1435724234118113,-0.9896398128792412,0,0,0,0,0,0.60449475,NORMAL
2018-07-11,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,29.8,23.5,79.0,0.0,7.0,3.0,2.0,9.8,0.0,0.0,0.0,0.0,-0.984807753012208,0.1736481776669299,-0.1605745445949937,-0.9870237158387384,0,0,0,0,0,0.60140276,NORMAL
2018-07-12,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,29.8,24.0,81.0,0.0,7.9,4.0,2.0,10.8,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.1775291491870349,-0.984115542601034,0,0,0,0,0,0.61539984,NORMAL
2018-07-13,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,30.5,23.9,77.0,0.0,7.7,3.0,2.0,11.5,0.0,0.0,0.0,-1.0,-1.0,-1.8369701987210294e-16,-0.1944312200476619,-0.9809161537413774,0,0,0,0,0,0.61900765,NORMAL
2018-07-14,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.0,24.1,73.0,0.0,9.9,5.0,2.0,10.0,0.0,0.0,0.0,2.0,-0.3420201433256686,-0.9396926207859084,-0.2112757555821793,-0.9774264960104057,0,0,0,0,0,0.6460571,NORMAL
2018-07-15,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.8,24.2,72.0,0.0,8.4,4.0,2.0,8.8,0.0,0.0,0.0,-1.0,-0.984807753012208,-0.1736481776669303,-0.2280577712215198,-0.9736476020539838,0,0,0,0,0,0.66040224,NORMAL
2018-07-16,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,30.4,23.5,71.0,0.0,9.7,3.0,2.0,11.4,0.0,0.0,0.0,-1.0,-1.0,-1.8369701987210294e-16,-0.2447723008972595,-0.9695805901076308,0,0,0,0,0,0.66391283,NORMAL
2018-07-17,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,30.6,23.5,76.0,0.0,8.75,3.0,1.0,11.6,0.0,0.0,0.0,0.0,-0.7660444431189779,-0.6427876096865395,-0.2614143985111562,-0.965226663665613,0,0,0,0,0,0.6556366,NORMAL
2018-07-18,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.6,24.3,79.0,0.0,7.8,5.0,2.0,10.6,0.0,0.0,0.0,2.0,-0.984807753012208,-0.1736481776669303,-0.2779791393987801,-0.9605871111248128,0,0,0,0,0,0.65204376,NORMAL
2018-07-19,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,31.0,24.4,79.0,0.0,9.0,3.0,2.0,10.0,0.0,0.0,0.0,-2.0,-0.1736481776669304,-0.984807753012208,-0.2944616217868012,-0.9556633054034704,0,0,0,0,0,0.64944726,NORMAL
2018-07-20,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,31.4,24.5,81.0,0.0,8.6,3.0,2.0,11.4,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.3108569682435036,-0.9504567035349152,0,0,0,0,0,0.64296895,NORMAL
2018-07-21,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.5,24.4,83.0,0.0,8.0,4.0,2.0,9.5,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210294e-16,-0.3271603271220951,-0.9449688462364056,0,0,0,0,0,0.59952015,NORMAL
2018-07-22,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,31.0,25.1,83.0,0.0,9.0,3.0,2.0,10.0,0.0,0.0,0.0,-1.0,-0.7660444431189779,-0.6427876096865395,-0.343366873996388,-0.939201357453208,0,0,0,0,0,0.58693504,NORMAL
2018-07-23,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.4,25.4,81.0,0.0,9.5,3.0,2.0,8.399999999999999,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.3594718130884232,-0.9331559438780432,0,0,0,0,0,0.5673892,NORMAL
2018-07-24,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,32.4,25.7,76.0,0.0,7.5,2.0,1.0,10.4,0.0,0.0,0.0,-1.0,1.2246467991473532e-16,-1.0,-0.3754703786876202,-0.9268343944460494,0,0,0,0,0,0.5691397,NORMAL
2018-07-25,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,29.8,23.3,80.0,0.0,9.9,3.0,2.0,11.8,0.0,0.0,0.0,1.0,-0.984807753012208,-0.1736481776669303,-0.3913578365610259,-0.9202385798054076,0,0,0,0,0,0.5901509,NORMAL
2018-07-26,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,29.8,22.9,77.0,0.0,9.8,3.0,2.0,11.8,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.4071294853542516,-0.9133704517637858,0,0,0,0,0,0.5741748,NORMAL
2018-07-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,17.0,28.6,22.6,79.0,0.0,10.9,2.0,1.0,11.6,0.0,0.0,0.0,-1.0,-0.9396926207859084,-0.3420201433256685,-0.4227806579826773,-0.9062320427107696,0,0,0,0,0,0.57985044,NORMAL
2018-07-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.0,24.6,77.0,0.0,7.5,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.1736481776669302,-0.984807753012208,-0.4383067230125192,-0.898825465016444,0,0,0,0,0,0.5991973,NORMAL
2018-07-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.2,24.0,82.0,0.0,6.0,4.0,1.0,8.2,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.4537030860313442,-0.8911529104063088,0,0,0,0,0,0.6070575,NORMAL
2018-07-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,30.8,24.3,81.0,0.0,6.5,3.0,2.0,11.8,0.0,0.0,0.0,-1.0,-1.0,-1.8369701987210294e-16,-0.4689651910076318,-0.8832166493127127,0,0,0,0,0,0.61603856,NORMAL
2018-07-31,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.6,25.1,79.0,0.0,8.5,3.0,2.0,8.600000000000001,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.4840885216389758,-0.8750190302029955,0,0,0,0,0,0.62164193,NORMAL
2018-08-01,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.6,24.5,82.0,0.0,8.1,3.0,2.0,9.6,0.0,0.0,0.0,0.0,-0.9396926207859084,-0.3420201433256685,-0.4990686026885319,-0.8665624788845385,0,0,0,0,0,0.6276436,NORMAL
2018-08-02,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.0,24.3,74.0,0.0,8.3,5.0,3.0,10.0,0.0,0.0,0.0,2.0,0.6427876096865395,-0.7660444431189779,-0.5139010013093103,-0.8578494977869301,0,0,0,0,0,0.6289686,NORMAL
2018-08-03,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,26.8,23.1,76.0,1.0,9.7,5.0,2.0,6.800000000000001,1.0,1.0,1.0,0.0,-1.0,-1.8369701987210294e-16,-0.5285813283559292,-0.8488826652214553,0,0,0,0,0,0.63553405,NORMAL
2018-08-04,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,17.0,27.8,22.2,79.0,0.0,6.2,4.0,2.0,10.8,1.0,1.0,-1.0,-1.0,-1.0,-1.8369701987210294e-16,-0.5431052396834317,-0.8396646346181327,0,0,0,0,0,0.5983082,NORMAL
2018-08-05,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,28.8,23.9,71.0,0.0,4.8,3.0,2.0,7.800000000000001,1.0,1.0,0.0,-1.0,-0.5000000000000001,-0.8660254037844386,-0.5574684374327892,-0.8301981337405212,0,0,0,0,0,0.5899252,NORMAL
2018-08-06,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,17.0,29.6,23.0,68.0,0.0,6.9,3.0,1.0,12.6,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.5716666713027052,-0.8204859638785327,0,0,0,0,0,0.5919533,NORMAL
2018-08-07,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,30.4,25.0,74.0,0.0,9.1,3.0,2.0,12.4,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.5856957398073508,-0.8105309990194823,0,0,0,0,0,0.5877703,NORMAL
2018-08-08,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.4,24.6,79.0,0.0,8.6,2.0,1.0,9.4,0.0,1.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.5995514915196489,-0.8003361849976323,0,0,0,0,0,0.591825,NORMAL
2018-08-09,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.3,25.2,80.0,0.0,5.9,4.0,2.0,8.3,0.0,1.0,0.0,2.0,-0.984807753012208,-0.1736481776669303,-0.6132298262997502,-0.7899045386224707,0,0,0,0,0,0.62251496,NORMAL
2018-08-10,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,31.1,25.2,79.0,0.0,6.2,4.0,2.0,9.1,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.6267266965083301,-0.7792391467859886,0,0,0,0,0,0.62880164,NORMAL
2018-08-11,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.0,24.8,81.0,0.0,7.4,3.0,2.0,9.0,0.0,0.0,0.0,-1.0,-0.3420201433256686,-0.9396926207859084,-0.6400381082043503,-0.7683431655492202,0,0,0,0,0,0.61716974,NORMAL
2018-08-12,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,29.8,24.9,80.0,0.0,5.8,3.0,1.0,8.8,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,-0.65316012232693,-0.7572198192083127,0,0,0,0,0,0.6207659,NORMAL
2018-08-13,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,31.6,25.4,80.0,0.0,5.0,5.0,2.0,11.6,0.0,0.0,0.0,2.0,-1.0,-1.8369701987210294e-16,-0.666088855860977,-0.7458723993404063,0,0,0,0,0,0.6215626,NORMAL
2018-08-14,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,30.6,24.8,80.0,0.0,10.4,4.0,2.0,9.6,0.0,0.0,0.0,-1.0,-0.9396926207859084,-0.3420201433256685,-0.6788204829862355,-0.734304263829602,0,0,0,0,0,0.6133829,NORMAL
2018-08-15,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.8,25.6,73.0,0.0,8.2,4.0,2.0,8.8,0.0,0.0,0.0,0.0,-0.5000000000000001,-0.8660254037844386,-0.6913512362094071,-0.722518835873311,0,0,0,0,0,0.60045093,NORMAL
2018-08-16,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,30.4,23.4,74.0,0.0,8.4,3.0,1.0,12.4,0.0,0.0,0.0,-1.0,-0.1736481776669304,0.984807753012208,-0.7036774074790128,-0.7105196029692745,0,0,0,0,0,0.61566585,NORMAL
2018-08-17,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,29.7,24.2,74.0,0.0,10.5,4.0,2.0,10.7,0.0,0.0,0.0,1.0,-0.6427876096865393,-0.766044443118978,-0.7157953492826642,-0.6983101158835584,0,0,0,0,0,0.59013003,NORMAL
2018-08-18,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,28.8,23.8,76.0,0.0,10.8,5.0,2.0,10.8,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,-0.7277014757264236,-0.6858939875998223,0,0,0,0,0,0.596843,NORMAL
2018-08-19,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,19.0,31.0,25.0,72.0,0.0,10.4,4.0,2.0,12.0,0.0,0.0,0.0,-1.0,-0.984807753012208,-0.1736481776669303,-0.7393922635959241,-0.673274892250183,0,0,0,0,0,0.606393,NORMAL
2018-08-20,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,31.9,23.7,75.0,0.0,10.7,2.0,2.0,13.9,0.0,0.0,0.0,-2.0,-0.984807753012208,-0.1736481776669303,-0.7508642533989489,-0.6604565640279754,0,0,0,0,0,0.60743177,NORMAL
2018-08-21,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,21.0,31.33333333333333,25.4,80.0,0.0,10.7,3.0,1.0,10.333333333333332,0.0,0.0,0.0,1.0,-0.3420201433256686,-0.9396926207859084,-0.7621140503891487,-0.6474427960827475,0,0,0,0,0,0.59815407,NORMAL
2018-08-22,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,30.766666666666666,25.8,72.0,0.0,6.4,3.0,1.0,8.766666666666666,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.7731383255706026,-0.6342374393978054,0,0,0,0,0,0.586184,NORMAL
2018-08-23,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.2,24.4,79.0,0.0,9.2,5.0,2.0,10.2,0.0,0.0,0.0,2.0,1.2246467991473532e-16,-1.0,-0.7839338166829201,-0.620844401650647,0,0,0,0,0,0.61768264,NORMAL
2018-08-24,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,31.6,25.6,70.0,0.0,9.3,4.0,2.0,11.6,0.0,0.0,0.0,-1.0,-0.984807753012208,0.1736481776669299,-0.7944973291665992,-0.6072676460566135,0,0,0,0,0,0.6127249,NORMAL
2018-08-25,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,18.0,30.4,23.5,75.0,0.0,11.0,3.0,2.0,12.4,0.0,0.0,0.0,-1.0,-0.984807753012208,-0.1736481776669303,-0.8048257371083452,-0.593511190196115,0,0,0,0,0,0.5998081,NORMAL
2018-08-26,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,30.4,23.8,80.0,0.0,10.8,3.0,1.0,10.4,0.0,0.0,0.0,0.0,-0.7660444431189779,-0.6427876096865395,-0.8149159841660791,-0.5795791048257612,0,0,0,0,0,0.5746964,NORMAL
2018-08-27,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,20.0,32.2,24.6,78.0,0.0,9.4,5.0,3.0,12.200000000000005,0.0,0.0,0.0,2.0,-0.3420201433256686,-0.9396926207859084,-0.8247650844733614,-0.5654755126737576,0,0,0,0,0,0.57771,NORMAL
2018-08-28,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,24.0,30.0,25.6,81.0,0.0,10.1,4.0,2.0,6.0,0.0,0.0,0.0,-1.0,-1.0,-1.8369701987210294e-16,-0.8343701235229537,-0.5512045872199277,0,0,0,0,0,0.5854743,NORMAL
2018-08-29,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,22.0,29.6,25.1,78.0,0.0,4.9,4.0,2.0,7.600000000000001,0.0,0.0,0.0,0.0,-0.984807753012208,-0.1736481776669303,-0.8437282590292712,-0.5367705514607103,0,0,0,0,0,0.5899658,NORMAL
2018-08-30,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,29.1,25.1,76.0,0.0,5.2,3.0,2.0,6.100000000000001,0.0,0.0,0.0,-1.0,-0.9396926207859084,-0.3420201433256685,-0.8528367217694595,-0.522177676659508,0,0,0,0,0,0.607004,NORMAL
2018-08-31,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,29.0,24.9,84.0,2.0,1.5,2.0,1.0,6.0,2.0,2.0,2.0,-1.0,-0.1736481776669304,-0.984807753012208,-0.8616928164028521,-0.5074302810827518,0,0,0,0,0,0.6412544,NORMAL
2018-09-01,96851,Stasiun Klimatologi DI Yogyakarta,Kab. Sleman,DI Yogyakarta,23.0,29.3,27.5,67.0,0.0,0.6,4.0,2.0,6.300000000000001,2.0,2.0,-2.0,2.0,1.2246467991473532e-16,-1.0,-0.8702939222685674,-0.4925327287220543,0,0,0,0,0,0.63779944,NORMAL
